"","popularity","dcluster","ent","r_ent","cluster1","cluster2","cluster3","timeWwa","income","lifestd","sportint","football","age","civic","resmob","soccont","attgen","attgiven","attdiscovered","attnoatt","tvinfo","tvlowbrow","tvhighbrow","tvpop","tvcons","moviesepic","movieshigh","movieslight","bookshigh","bookslow","booksknow","booksfant","pressgen","pressknow","presscons","presslib","pressspec","musichigh","musicmodern","musicrock","musicafro","cultcap","lifestab","wealth","can1","can2"
"zoo",6,"Studenci",1,1,NA,0.5,0.5,12.3333333333333,1.66666666666667,3.83333333333333,3,2.5,23.5,4,27.5,14.1666666666667,29.3333333333333,1.91666666666667,2.91666666666667,2.58333333333333,0.270570065178692,0.585798038861043,0.591157168507411,-0.0583241661734349,0.408270313130687,0.263951191221265,0.134510465282077,0.924774697438225,-0.0049550023325515,0.730851202980599,0.727467137817548,0.44144564926191,0.512934174198652,-0.344000142305029,0.457139555208967,0.0364342471748493,-0.142831700598003,0.216589558159065,0.0410215327697474,0.613747115119656,0.0811936928750929,0.319761840698648,-0.0753234998615536,0.449071663599961,-0.638749664836833,0.586521687736606
"biblioteka_narodowa",3,"Wolne_Zawody",0,0,NA,NA,1,7,1.66666666666667,3.33333333333333,4,2.33333333333333,26,2,36,16,36.6666666666667,2.33333333333333,3.88888888888889,2.66666666666667,0.0771869045388087,0.882830321672087,0.536035633619784,0.243983732725924,1.1048364847291,0.649524618790197,-0.356499702011533,0.176420528450221,0.204175157058789,-0.160909045924256,1.05543166724208,0.490624621397723,0.61674453518212,0.171514381534606,0.752614230744837,0.0204293101189508,-0.0561517141793531,0.0535006825466017,0.403879874448815,-0.161343737719018,-0.395917637207389,0.0289093436539877,0.526310063113431,0.0652789474610234,-1.52442547783488,0.402781871701878
"temat_rzeka",15,"Wolne_Zawody",1.39958123064606,0.883037440954759,0.533333333333333,0.333333333333333,0.133333333333333,15.3333333333333,2,3.66666666666667,2.53333333333333,2,24.3333333333333,2,34.6666666666667,20.4,36.4666666666667,2.46666666666667,3.78888888888889,2.88888888888889,0.213869222951474,0.258184806396419,-0.405545182097188,0.28590889549856,-0.262622652045015,-0.235147751103904,0.0182414526766299,-0.379446081973707,-0.396778443562376,0.184528273412609,-0.156458830759085,-0.638200803218808,0.575705090954044,0.148625230916196,0.0384403977194799,0.481107735485158,0.217467667547391,-0.0776690985385528,0.813109721334932,-0.215747928943931,0.534371478650734,0.161601319632992,0.184619503781067,0.0723343424510555,0.231710397583088,0.483091429285438
"toro",2,"Studenci",1,1,NA,0.5,0.5,8,3,3,2,1.5,27,3.5,35,19.5,39,1.75,3.83333333333333,2.66666666666667,0.350441066432102,1.04560677989042,0.857276954148091,1.50910882220139,-0.392674578171384,0.878783409295292,0.410164639016675,-1.24770087310559,0.21611088748642,-0.516856678846919,0.821865281115177,-0.691751965016554,0.982423925670976,0.454884535873496,0.188341025068307,1.15032195100366,-0.147483775707732,-1.13077258265283,0.396308337993589,-0.285517554685826,-0.742196337586267,0.154584553504488,0.704610753505782,0.249656300143278,-0.391854904935288,1.37267359957543
"jerozolima",2,"Wolne_Zawody",0,0,NA,NA,1,24,1,3.5,2,1.5,23.5,2,34,15,33.5,2.5,3.66666666666667,3.16666666666667,-0.267784033514199,0.660986737203362,0.0244734310459446,0.529371846622409,0.0375070166186163,0.275661986848808,-0.276057723972771,-0.886494732751526,-0.0963218234705218,-0.0217565059752805,-0.28533431620963,-0.172284496834982,1.24281576094753,0.0882023523022438,-0.154356556308753,1.51269639132356,0.0309501607809122,0.936625968411159,1.99197244709887,-0.0481964286700075,0.313356466821684,0.414108254671207,0.19414989112066,0.0547916577631954,-1.4279255357594,0.218619920725282
"bułkę_przez_bibułkę",1,"Wolne_Zawody",0,0,NA,NA,1,23,1,5,2,1,23,4,37,23,37,3,5,3.33333333333333,-0.163741587966968,1.57275839167706,0.243243256317652,1.22309887953455,-0.461611468647752,0.418831738735644,0.277517088545249,-1.57677317197863,-0.947174800057526,-0.173078425671748,0.519283814542194,-1.20783514066445,1.88629113879989,1.03444336873727,-0.115025114828272,2.10107001714952,0.788504415087874,1.72869744597027,2.30059640665683,0.178012726088165,0.564151803762465,0.859747063685084,0.347238385557169,0.118304079317065,-1.95365856703966,0.787838548540623
"nie_zawsze_musi_byc_chaos",1,"Wolne_Zawody",0,0,NA,NA,1,23,1,5,2,1,23,4,37,23,37,3,5,3.33333333333333,-0.163741587966968,1.57275839167706,0.243243256317652,1.22309887953455,-0.461611468647752,0.418831738735644,0.277517088545249,-1.57677317197863,-0.947174800057526,-0.173078425671748,0.519283814542194,-1.20783514066445,1.88629113879989,1.03444336873727,-0.115025114828272,2.10107001714952,0.788504415087874,1.72869744597027,2.30059640665683,0.178012726088165,0.564151803762465,0.859747063685084,0.347238385557169,0.118304079317065,-1.95365856703966,0.787838548540623
"koszyki",1,"Wolne_Zawody",0,0,NA,NA,1,23,1,5,2,1,23,4,37,23,37,3,5,3.33333333333333,-0.163741587966968,1.57275839167706,0.243243256317652,1.22309887953455,-0.461611468647752,0.418831738735644,0.277517088545249,-1.57677317197863,-0.947174800057526,-0.173078425671748,0.519283814542194,-1.20783514066445,1.88629113879989,1.03444336873727,-0.115025114828272,2.10107001714952,0.788504415087874,1.72869744597027,2.30059640665683,0.178012726088165,0.564151803762465,0.859747063685084,0.347238385557169,0.118304079317065,-1.95365856703966,0.787838548540623
"meta_na_żurawiej",1,"Wolne_Zawody",0,0,NA,NA,1,23,1,5,2,1,23,4,37,23,37,3,5,3.33333333333333,-0.163741587966968,1.57275839167706,0.243243256317652,1.22309887953455,-0.461611468647752,0.418831738735644,0.277517088545249,-1.57677317197863,-0.947174800057526,-0.173078425671748,0.519283814542194,-1.20783514066445,1.88629113879989,1.03444336873727,-0.115025114828272,2.10107001714952,0.788504415087874,1.72869744597027,2.30059640665683,0.178012726088165,0.564151803762465,0.859747063685084,0.347238385557169,0.118304079317065,-1.95365856703966,0.787838548540623
"cafe_szpilka",1,"Studenci",0,0,NA,NA,1,1,1,3,4,3,24,0,31,23,37,3,3.66666666666667,2.5,0.0393443975483523,0.316450075972008,-0.205418904249418,0.353359817068978,-0.707765237350326,0.215688576659241,-0.00808593594800366,-0.849102507420589,0.203636827911597,0.670667519348074,-1.00616742964559,-1.20395306695877,-0.0195549735037516,-0.0145447935741091,0.631963923493112,0.133714948401964,-0.443709874129743,0.00211225143915712,-1.13044361511401,-1.24017996107106,0.425674001622442,-0.526972230423421,-0.415783262111994,-0.186056156885259,1.51942510630406,1.51347037426734
"sushi_akashi_jana_pawła",1,"Studenci",0,0,NA,NA,1,1,1,3,4,3,24,0,31,23,37,3,3.66666666666667,2.5,0.0393443975483523,0.316450075972008,-0.205418904249418,0.353359817068978,-0.707765237350326,0.215688576659241,-0.00808593594800366,-0.849102507420589,0.203636827911597,0.670667519348074,-1.00616742964559,-1.20395306695877,-0.0195549735037516,-0.0145447935741091,0.631963923493112,0.133714948401964,-0.443709874129743,0.00211225143915712,-1.13044361511401,-1.24017996107106,0.425674001622442,-0.526972230423421,-0.415783262111994,-0.186056156885259,1.51942510630406,1.51347037426734
"ogród_krasińskich",5,"Wolne_Zawody",0.970950594454669,0.970950594454669,NA,0.6,0.4,19.8,1.4,3.4,2.6,2.4,24.4,3.4,34.4,18.6,40,2.9,3.8,2.36666666666667,-0.597898366735075,0.704818492412333,0.013501971297398,-0.167517076509136,-0.0745199027940898,0.246699794570517,0.0397110499423151,-0.442994033022214,0.419872191515113,0.775525705371953,0.25298929973747,-0.585082484849396,-0.0505311579303204,-0.0514461092055827,0.468483223355157,0.413135871688114,0.0551757782075217,0.108697038885095,-0.185660698103726,-0.616234325350549,-0.28534012355792,0.230097545643912,0.225916615775407,-0.129949237719751,-0.683798811313783,1.1319970054181
"państwomiasto",11,"Kulturalnie_wycofani",1.49491884823395,0.943188780525574,0.363636363636364,0.181818181818182,0.454545454545455,13.2727272727273,0.909090909090909,3.54545454545455,1.90909090909091,2,24,3.09090909090909,28.8181818181818,17,33.6363636363636,2.5,3.37878787878788,2.62121212121212,0.112671885266503,-0.0134384862867683,-0.258005853925023,0.158121411523006,-0.237136847466169,0.0970146610404306,-0.656412683600629,0.129680042952247,0.172621142234207,-0.410864149503967,-0.0445666165028869,-0.376407748894411,0.278421355702744,0.0319138982263593,-0.207936585631066,0.484455198767491,-0.465155548805267,0.145662214833363,0.125624619173239,-0.179369337051497,-0.251895566844848,0.0468384122370869,-0.0607587104580301,-0.0852332025553152,-0.0314380812079122,-0.399351417752502
"proxima",3,"Studenci",0,0,NA,NA,1,3,2,3,2.66666666666667,2.33333333333333,23.6666666666667,0.333333333333333,31,15.6666666666667,31,2.5,3.05555555555556,2.88888888888889,0.457820487247929,0.446506390012714,-0.118905959531521,0.182698180327987,-0.436623384081386,0.0306733902015398,0.43059927474493,-0.045125301954768,0.152155537323451,0.969507377985635,-0.655604625407808,-0.0157517242426398,0.168125309546043,-0.852268184282615,0.697047588865584,0.162687478796039,-0.137345518701133,-0.306374076935189,-1.04484885049749,0.213704917797734,0.475447012062467,-0.616183022157014,0.20431152429634,-0.026895851711831,0.932894119571148,1.4600148236245
"promenada",3,"Studenci",0,0,NA,NA,1,5.66666666666667,0.666666666666667,3.66666666666667,4,3.33333333333333,20.6666666666667,0.333333333333333,35,22.3333333333333,36.3333333333333,3,3.77777777777778,2.33333333333333,1.02488939548982,-0.0472932128499028,0.16670259039509,0.890015000061261,-0.157292829846822,-0.514773734505202,0.482250989226459,-0.349347927211918,-0.363965025961435,0.64312029353165,-0.149020496912144,-0.931149753354162,0.448289791000587,-0.071953263470873,0.459098587278121,0.576750951246657,0.283859520400577,0.0680238513006854,-0.138297960622586,-0.542403207093682,0.809367909301142,-0.0982854547331416,-0.217145203873425,0.198490837497752,1.27577491168223,1.50365745873126
"stadion_narodowy",4,"Studenci",0.811278124459133,0.811278124459133,NA,0.75,0.25,8,1,3.5,3,2.5,23.25,1.5,37,20.5,32.75,2.125,3.33333333333333,3.16666666666667,0.45700408112654,0.206624733371683,-1.32301823704442,0.465276000127953,-0.895038437486172,-1.22870417189929,0.5846000049583,-1.06018500412749,-0.598162172210691,0.490014733773667,-1.32706887361664,-1.19515092412007,-0.230737545101098,-0.507032991288129,0.748698504886305,0.305703165414313,1.03037492623426,-0.921978127303001,0.337994304697322,-0.576644367328695,0.659054116233128,-0.434992837544956,-0.260324646774709,0.206683450101707,2.50553707895779,1.4758056876025
"kopernik",4,"Wolne_Zawody",1.5,0.946394630357186,0.5,0.25,0.25,8.5,1.25,3.5,3.5,2.25,22.75,2,34.25,21.75,34,1.75,3.70833333333333,3.29166666666667,-0.157245024087982,0.26693337750844,-1.29821322111861,0.459490960389154,-0.125275918071449,-0.0545166208821913,-0.156186213758179,-0.415681799515672,0.299857354304928,0.10582606233738,-0.143151289167054,-0.531647055077967,0.074253545744396,0.525820924356378,0.00972473056610876,-0.0672359701321442,0.528232926117335,0.0820387893545789,-0.263328066196868,-0.0611516838062699,0.636835637745779,0.0158368173783609,-0.0177849800708906,-0.0720571848252737,0.152642302257825,0.310284163632918
"tutu",1,"Kulturalnie_wycofani",0,0,NA,NA,1,8,5,4,2,1,27,2,40,22,41,4,3.66666666666667,2.16666666666667,1.6880174524438,-1.39080034021775,-0.286193217161777,0.100008351567366,-0.417083277024085,1.17496815722317,0.973512077345667,0.875772743712033,-0.934628713755946,0.620046904223895,-1.50342164637375,0.432675004053371,-1.38347964258644,1.0055478211587,-0.566613373731849,-0.471415437514275,0.802765011050284,0.20278755892474,0.523690723653922,0.692217688387365,-0.582371602950389,0.492733128784875,0.858348027225426,0.710197911406626,0.0780243701028629,-1.23318636627201
"csw",3,"Wolne_Zawody",0.91829583405449,0.91829583405449,NA,0.666666666666667,0.333333333333333,19.6666666666667,2.33333333333333,3.33333333333333,2.33333333333333,2,26,2.66666666666667,35.6666666666667,18.6666666666667,39.3333333333333,2.5,3.83333333333333,2.33333333333333,0.0244804671603347,-0.0552281249282373,0.483457570623515,-0.424695556895485,0.0802023349428664,0.76801663121863,-0.156465286897949,0.718584208180194,0.419195529453361,-0.218960287755262,-0.0825177630539232,0.302745242577822,-0.113194981576548,0.427941851704951,-0.355432325240113,0.183561660627785,-0.327701602935557,0.400742397603782,0.685766804032361,-0.0744929432889057,-0.45005261591698,0.399528682596959,0.253532081428119,0.25001244428303,-1.14173333159697,-0.654769123685077
"dog_campus",1,"Kulturalnie_wycofani",0,0,NA,NA,1,8,5,4,2,1,27,2,40,22,41,4,3.66666666666667,2.16666666666667,1.6880174524438,-1.39080034021775,-0.286193217161777,0.100008351567366,-0.417083277024085,1.17496815722317,0.973512077345667,0.875772743712033,-0.934628713755946,0.620046904223895,-1.50342164637375,0.432675004053371,-1.38347964258644,1.0055478211587,-0.566613373731849,-0.471415437514275,0.802765011050284,0.20278755892474,0.523690723653922,0.692217688387365,-0.582371602950389,0.492733128784875,0.858348027225426,0.710197911406626,0.0780243701028629,-1.23318636627201
"almi_decor_restauracja",1,"Wolne_Zawody",0,0,NA,NA,1,14,3,3,1,1,31,0,34,19,38,3.5,4,1.83333333333333,-0.78377610070247,0.00174273833144484,0.993037355809435,-0.717738830238618,1.13928403803381,0.214552570293048,1.33000083307677,1.50027891704899,1.38179635372987,0.724584672935099,0.340644009598461,0.659232463083748,-0.133518639709602,-1.32018464895711,0.672484373781721,-0.0753942754095603,-0.400961513248727,-0.100290209633444,0.639506453846751,0.305112705217828,0.206551554895417,-0.517329391624298,0.462446036073844,-0.483733600651829,-0.766259622726922,0.888686563209186
"sioux",1,"Wolne_Zawody",0,0,NA,NA,1,14,3,3,1,1,31,0,34,19,38,3.5,4,1.83333333333333,-0.78377610070247,0.00174273833144484,0.993037355809435,-0.717738830238618,1.13928403803381,0.214552570293048,1.33000083307677,1.50027891704899,1.38179635372987,0.724584672935099,0.340644009598461,0.659232463083748,-0.133518639709602,-1.32018464895711,0.672484373781721,-0.0753942754095603,-0.400961513248727,-0.100290209633444,0.639506453846751,0.305112705217828,0.206551554895417,-0.517329391624298,0.462446036073844,-0.483733600651829,-0.766259622726922,0.888686563209186
"chmielarnia",3,"Wolne_Zawody",0.91829583405449,0.91829583405449,NA,0.666666666666667,0.333333333333333,25,2,4,3.66666666666667,2.66666666666667,24.6666666666667,3,34,14.6666666666667,38.3333333333333,3.16666666666667,3.22222222222222,2.05555555555556,-0.777402357183,-0.911536915637003,0.199161612031054,-0.610250349820325,0.483663079822588,0.0710265548379438,-0.310350227762226,0.352621523389513,0.0173890622007499,-0.177598137069842,-0.0876036312908732,1.04087392093372,-0.380670011809067,-0.448189746447508,0.00570777836469984,0.0940900921627497,0.132772843821683,0.116849490831983,-0.594893227288032,0.689295343458086,0.335138166944478,0.181763566692806,0.409435423085621,-0.151670482507696,-1.1999916313895,-0.965692205008967
"bloco",1,"Wolne_Zawody",0,0,NA,NA,1,25,2,4,5,5,25,1,34,20,43,4.5,3.16666666666667,1.5,-0.197600941722406,-1.44678095418172,0.28122128084528,-2.30117214292984,1.70353636440764,0.124264277354358,-0.257321878731595,0.740415664906485,-0.766866969347108,-0.191933297300263,-0.338221868164712,-0.740428173977452,0.68581525963289,-1.30038894808643,0.410065608877735,-1.16796771166129,-0.794003716113393,-0.627538790042956,-0.0940261462569967,1.08862834688498,1.68833827660023,0.541831490141041,0.514435646200872,-0.295897508500101,-0.839951277218794,-0.51544549755217
"bar_norka",2,"Wolne_Zawody",0,0,NA,NA,1,13,1,3.5,3,3,24.5,1,32.5,19,40,3.75,3.91666666666667,2,0.296002052932428,-1.45919879670961,0.282746342300703,-1.33972351533749,0.773697067504582,0.255961691389367,-0.0204905570581046,0.478668135714551,-0.291526160548007,0.196809498702133,0.00271645409751048,-0.137099808999488,0.243069392643256,-0.54431130345161,0.416234600811546,-0.600537339508399,-0.139488120507312,0.384599364088021,0.904805681871527,0.820965847286226,0.978147291172397,0.526273320742785,-0.0112662586211366,-0.269216578359072,-0.733373789477748,-0.779507004540964
"mr_pancake",1,"Kulturalnie_wycofani",0,0,NA,NA,1,24,3,5,2,1,24,3,40,24,29,1,3,5,0.76515706638776,-0.445940799515151,-4.70287337729188,0.0517898734447934,-1.60984924132569,-2.35313942505881,-0.778796080977581,-0.663320803445333,-0.794635430341782,-1.07251897840657,-1.78992814203519,-1.47966886599505,0.396586335486494,1.10351581688624,0.0134713716109202,-1.02645647183088,2.01408707837112,-0.406531707879194,1.12846665158296,0.533200920213308,1.45330115350712,0.245606597514076,0.45523689039855,0.876811157336898,2.98381665385693,-1.39015377771843
"leica_gallery",1,"Wolne_Zawody",0,0,NA,NA,1,23,2,4,2,2,24,5,38,23,33,2,3.83333333333333,2.66666666666667,-0.0570726661281899,0.029509399649505,0.780446401809197,-0.464440409580795,1.05608749790113,0.713126344580573,-0.358897522321611,0.735888744455883,0.192909072780894,0.161437071427821,0.0748525556557706,0.873660599162767,-0.574199336308248,-1.15062904336301,-0.157573609217591,-0.056067838876685,-0.678419991316657,0.251445577097984,0.111792195430861,1.49350779546499,-0.251601275807615,0.597035893051337,-0.174529658162679,0.233341679845358,-1.28035613079369,-0.958848209273059
"buddha_bar",1,"Wolne_Zawody",0,0,NA,NA,1,10,0,5,3,1,25,3,36,17,45,5,4.66666666666667,1.33333333333333,0.669567416991593,1.49081994309204,-0.685787793265811,-0.286496501036452,-0.586229107625234,-0.242579468781733,-0.697970819215803,1.52006282223308,-0.318001952162884,-0.543068817344865,-1.79509842864626,1.4836927487805,0.313825525491243,-0.56839848901984,-1.26323206612872,0.767764913608238,-0.69913398483767,-0.00488860814333104,0.0498033449520873,0.609109144323711,-0.637290239268681,0.697780707630495,-0.0414757035738331,-0.194085107259855,-1.15109727746117,-1.1430104968247
"powiśle",7,"Studenci",0.985228136034252,0.985228136034252,NA,0.428571428571429,0.571428571428571,12.1428571428571,1.85714285714286,3.57142857142857,3.28571428571429,2.42857142857143,24.5714285714286,2.28571428571429,34.7142857142857,17.4285714285714,38.2857142857143,2.64285714285714,3.76190476190476,2.38095238095238,0.0729770322691019,0.50947842500291,0.439933776051958,0.746376682794694,-0.176861876450033,0.146035333393003,0.145064343181228,0.0583304843216602,0.420904973935217,0.0133018694979159,-0.135806024337737,0.0744051416940328,0.356051178688543,0.22647632051517,-0.421971620133649,0.821122905758757,0.120848193404443,-0.583330869997014,-0.0642813367804974,0.331002001958808,-0.462686677792927,0.264877079282885,0.131398320055407,0.200355659870761,-0.18112778113619,0.516996650098451
