"id","marital","timeWwa","dog","edu","eduprog","edutime","worktime","fatheredu","motheredu","grandedu","income","lifestd","cars","hometype","homestatus","tv","tablet","internetuse","tvtime","moviefreq","movie30","bookfreq","book12","pressfreq","musicfreq","theater","opera","cinema","art","livemusic","club","sportshow","sportint","football","trainfreq","trainfav","bookquant","cdquant","artquant","age","ISCObroad","incomeclass","civic","resmob","soccont","attgen","attgiven","attdiscovered","attnoatt","tvinfo","tvlowbrow","tvhighbrow","tvpop","tvcons","moviesepic","movieshigh","movieslight","bookshigh","bookslow","booksknow","booksfant","pressgen","pressknow","presscons","presslib","pressspec","musichigh","musicmodern","musicrock","musicafro"
232,"single","19","yes","BA","human/lang","fl_edu","flexible","high","high","high","0","4","no_car","apartment","own","tv","tablet","no_blog/web",1,"sometimes",4,"often",15,"often","everyday","regularly","regularly","sometimes","sometimes","sometimes","rarely","rarely","3","2","regularly","ind","hundreds","tens","tens+","19","low:phys/sale/serv/assoc_pro","low",4,38,23,41,3.5,4.16666666666667,2.83333333333333,0.0795706684167197,-0.467240546504321,0.27067362911803,-0.86052054757271,0.527793976448274,0.861101866103573,-0.231668779193331,1.04497576554625,1.15899208230738,0.473027198092995,0.636122390377551,1.09496375423627,0.140492201471387,0.720591635110531,-0.102885484129598,0.164331832785331,0.585590541051981,0.963931896300371,-0.172291074457451,0.080827175607938,0.475447434326329
233,"single","2","no","<=highschool+tech","human/lang","fl_edu","no_job","high","high","high","2","4","no_car","apartment","rent","no_tv","no_tablet","no_blog/web",0,"sometimes",2,"often",50,"sometimes","everyday","regularly","rarely","regularly","sometimes","rarely","sometimes","never","1","2","sometimes","ind","hundreds","hundreds","zero","21","no_job","mid/high",3,33,20,31,1.5,3.33333333333333,1.5,-1.19942541033042,-1.05336799536935,1.07345656370236,-0.12331668660699,0.445790758817726,1.50287871768258,0.448728159594556,0.532682532279823,1.60649085488187,0.353412627200182,0.466902369349993,0.467989845295792,-0.712917907302116,0.545421347483154,0.793908055818617,-1.05481606994005,-0.769766507946443,1.34730687995928,-2.00544463149291,-0.81317744065152,-1.2959864562088
234,"single","20","no","<=highschool+tech","human/lang","fl_edu","no_job","high","high","high","0","5","no_car","apartment","family","tv","tablet","no_blog/web",7,"sometimes",5,"often",30,"rarely","not_everyday","regularly","rarely","sometimes","sometimes","sometimes","regularly","regularly","4","1","sometimes","ind","hundreds","tens","few","20","no_job","low",3,33,21,23,1,3,4.16666666666667,-1.62916699161452,0.654364253063207,0.732902910757248,0.968771153913865,-0.120343271584822,1.39271501059077,-0.877649420697118,0.0543888550310134,1.224387661296,-0.578312072545636,1.29425076264838,0.18170069482066,-0.951434726661614,1.02055729125867,-0.547504587723484,0.226052973448974,0.810165630609655,0.0221619692783623,-1.73246150590405,0.942075645862812,-0.388339013035842
235,"nf_rel","1","no","<=highschool+tech","law/biz/menag","fl_edu","no_job","<=med","high","high","1","4","no_car","apartment","rent","tv","tablet","no_blog/web",1,"rarely",3,"rarely",0,"rarely","everyday","rarely","rarely","sometimes","sometimes","rarely","sometimes","never","3","4","sometimes","rival","tens","few","zero","24","no_job","low",0,24,10,20,1,2.83333333333333,4.33333333333333,1.48736238233876,0.553239870990997,-2.36897042956893,0.481592532579275,0.13363287007745,-0.374997924928238,0.172514750943038,-0.116080237204856,-0.960749125800458,-0.158811826655167,-0.83145482006108,0.622823543529856,0.170843820630246,-0.361941259810303,0.419586683862063,-1.04019981507263,1.02114820572525,-0.818740631149246,-0.023907094265363,-0.418886007218033,0.0504565353663047
236,"nf_rel","5","no","<=highschool+tech","human/lang","fl_edu","no_job","high","high","don't_know","1","4","no_car","apartment","rent","no_tv","tablet","no_blog/web",0,"sometimes",4,"sometimes",10,"rarely","not_everyday","regularly","rarely","regularly","rarely","sometimes","never","never","1","1","regularly","ind","hundreds","hundreds","zero","19","no_job","low",2,32,15,15,1,2.83333333333333,3.5,-0.940290232734809,-2.35542862473063,0.0193936814023066,-0.388563704744131,-0.679295381890597,0.254966454242475,0.0100752255346604,-0.50167549076512,0.112220797775558,0.227183479954397,-1.6904585116916,-1.38275764558629,-2.00003621697129,0.773057928162762,0.642872129496405,-0.237097451352851,0.716030236289211,0.0950580127922013,-1.33000671983072,-0.759935576499312,-1.44771139487234
237,"single","2","no","<=highschool+tech","no_uni_edu","fl_edu","no_job","don't_know","high","don't_know","2","3","no_car","apartment","rent","no_tv","tablet","no_blog/web",0,"often",14,"often",100,"sometimes","everyday","rarely","never","rarely","rarely","rarely","never","never","1","1","never","no_sport","hundreds","few","zero","21","no_job","mid/high",0,20,16,20,2,1.83333333333333,3.66666666666667,0.18646632573617,-2.25142469682074,-2.14196361273925,-2.03561824711133,1.16648447163998,-1.13357736347148,-1.89448347305076,1.05737387668914,-1.92708371845929,-1.43798942813612,-0.267307663183923,-0.613629169880891,-1.76537568318555,0.152899555421305,-1.206118642746,-0.201658163751919,0.177001596648222,-0.254847987359742,1.28821111060921,0.562789723586779,-1.52522830746833
238,"nf_rel","6","no","MA+","STEM/med","fl_edu","full","<=med","<=med","<=med","2","3","no_car","apartment","rent","tv","no_tablet","no_blog/web",5,"sometimes",5,"rarely",10,"often","not_everyday","rarely","never","regularly","rarely","rarely","never","never","1","1","sometimes","ind","tens","few","zero","26","high:mng/pro/self","mid/high",1,28,15,36,2.5,3,2.66666666666667,-0.338516760250345,0.217560673454919,0.163279467242653,-0.0582993888907223,-1.64159828197905,-0.0333296505508027,-0.856576667303458,0.573149295791323,-0.527166390325652,-0.326971822325645,1.01760617289756,0.356562066545154,0.408536245663475,0.374943440948646,-1.73834630117412,0.796522764568906,-1.09937245507765,-1.49801402343539,-0.269599516409667,-0.64205904421326,-1.59995501308462
240,"single","4","yes","BA","soc/beh","fl_edu","flexible","<=med","<=med","high","1","4","no_car","apartment","rent","tv","no_tablet","no_blog/web",0.5,"rarely",2,"sometimes",15,"rarely","everyday","rarely","never","sometimes","rarely","sometimes","rarely","never","3","3","never","no_sport","tens","tens","few","23","low:phys/sale/serv/assoc_pro","low",2,38,10,33,3,3.5,3,0.510735774666267,0.0685854550898181,0.415321739606528,0.229030639740932,0.796333921684228,-0.206311230823954,0.618988603661245,-0.575778681716026,0.0567002107424202,0.121206967699125,-1.02149811503912,-0.479574989841936,0.336428815819244,0.0595017861842032,1.03374361627449,0.451834901809644,0.384203493385465,-0.00491856790516957,-1.21567754364754,0.923545085512056,0.267031813193949
241,"single","20","no","<=highschool+tech","human/lang","fl_edu","no_job","<=med","<=med","don't_know","0","3","no_car","other","family","tv","tablet","no_blog/web",3,"sometimes",3,"rarely",5,"often","not_everyday","rarely","rarely","rarely","rarely","rarely","never","never","5","3","regularly","run","hundreds","hundreds","few","19","no_job","low",1,14,4,33,1,4,2.33333333333333,0.313084028406714,2.18500659771335,0.145568715580434,0.349056672135114,-1.7455130865371,-1.48719933182379,-0.0491653839828333,-1.87929921156136,-1.90866502607977,0.243048569911294,0.266226824076292,-2.36059399594015,1.30124678361261,-1.97731499838364,0.871047534616212,1.63069555680242,-2.59447216041548,-1.23671015820159,-0.489047179242903,-1.1068110942606,-0.844668665298226
242,"married","7","no","MA+","human/lang","no_fl_edu","full","<=med","<=med","<=med","9","3","1car+","apartment","rent","no_tv","tablet","no_blog/web",0,"sometimes",10,"often",5,"often","not_everyday","rarely","rarely","regularly","rarely","rarely","never","rarely","2","3","sometimes","ind","hundreds","few","zero","26","high:mng/pro/self","mid/high",3,34,21,32,2,4,2.5,-0.317772642249033,0.405341813884138,-0.425873070002218,-0.83451728721521,0.422229737072486,0.245050822272857,-0.827358369409176,-1.15268688862562,1.2163948071235,-0.762208989278188,-0.719263874342207,-1.10094484642061,0.558569607742031,-0.0768642456876113,0.726300747790005,-1.02266392359309,0.0646753685802726,1.77819951801935,-0.998432227999439,-0.750129270281832,0.797156510068336
243,"nf_rel","12","no","BA","law/biz/menag","no_fl_edu","full","high","high","high","0","3","no_car","apartment","own","no_tv","no_tablet","no_blog/web",0,"sometimes",10,"often",50,"often","everyday","regularly","never","sometimes","sometimes","rarely","sometimes","rarely","4","3","regularly","ind","tens","few","zero","28","low:phys/sale/serv/assoc_pro","low",1,35,15,43,4,4,2,0.542867377026066,0.993260987147186,0.326065483342773,-0.258774999529113,1.39144523429658,1.01557877309131,-1.21668838924212,-0.44947819470283,0.9032709677361,0.799280666111116,0.26348818010219,0.659463030312079,0.797311870027608,0.76047864697105,1.68329909868926,-0.533731036695107,1.01873387802362,0.239438508330333,1.07135124618397,-0.0120940247614765,-0.116674039428117
244,"nf_rel","6","no","<=highschool+tech","STEM/med","fl_edu","flexible","high","high","<=med","1","4","no_car","apartment","own","tv","no_tablet","no_blog/web",0,"sometimes",5,"often",30,"sometimes","not_everyday","rarely","never","sometimes","regularly","rarely","rarely","never","1","1","sometimes","ind","tens","few","few","24","low:phys/sale/serv/assoc_pro","low",4,30,22,37,3.5,1.83333333333333,1.83333333333333,0.466176164598482,-1.06065722844561,-2.21949601050224,-0.183491585082881,-0.666431860199542,-0.47256144390237,-0.69796873718746,0.267391963643096,-2.18956176674435,-2.08916114079925,-0.404483533119412,0.58869901371114,-2.70035880306174,0.374201682487055,-0.264033434007117,-1.30591741237482,-0.267564943661236,-2.73611063821368,-1.68166809773966,1.26799965786418,1.27311567749224
